min_salary,remote_allowed,formatted_experience_level,location,employee_count,industries,company
17755.521572910977,0,0,1264,8268.0,170,5881
44706.211081794194,0,3,2602,350.0,111,5148
25747.117647058825,0,0,1514,950.0,7,9804
13514.784487730974,0,0,2239,3928.0,11,5765
23089.384615384613,0,2,1467,950.0,7,9804
110000.0,0,2,2925,950.0,7,9804
241383.43750369095,0,2,284,4213.0,13,9951
56885.06606041177,0,0,932,2831.0,1,9805
81611.93648543446,0,3,4023,137.0,10,9952
72900.0,1,2,573,6158.0,24,9953
55000.0,0,2,3422,33883.0,82,6897
55000.0,0,2,2749,33883.0,82,6897
25538.80838767142,0,0,2565,1598.0,51,5941
55000.0,0,3,3625,33883.0,82,6897
55000.0,0,2,4153,33883.0,82,6897
120000.0,0,4,3055,258.0,86,9954
55000.0,0,3,637,33883.0,82,6897
45.0,0,4,857,774.0,43,1436
50000.0,0,2,742,1404.0,18,9955
80000.0,0,2,3390,9934.0,29,9956
80000.0,0,0,3390,9934.0,29,9956
70.0,1,2,4260,276.0,88,6212
30022.333333333332,1,2,4203,10.0,86,9903
57300.0,0,3,91,13992.0,40,6920
13124.745050989799,0,4,721,47307.0,6,5743
21.04,0,0,2669,2796.0,74,5899
45.0,0,2,1533,349.0,51,8279
14.0,0,2,2075,470.0,11,5791
53222.89017836196,0,4,1247,47307.0,6,5743
160000.0,0,3,1643,535.0,4,9957
70000.0,0,3,2605,484.0,126,9858
17672.47063953638,0,2,2542,18386.0,43,5888
95486.72545694344,0,3,87,47307.0,6,5743
9722.235294117647,0,0,3639,44.0,7,9958
53080.53691275168,0,1,1736,47307.0,6,5743
53357.408070529214,0,0,689,3936.0,42,9959
44.0,0,4,742,10305.0,11,9960
81972.97082556732,0,2,1053,1083.0,11,5744
81719.47518402063,0,0,1301,3936.0,42,9959
40570.59223497092,0,3,1261,9591.0,11,5741
54600.0,0,0,3643,3.0,10,9961
110000.0,0,2,168,20.0,7,2322
12059.766306596772,0,2,2248,13.0,28,9294
45301.9948211029,0,2,1829,10055.0,59,3942
75.0,0,2,3604,24.0,28,9962
48496.659107487954,0,3,3461,6.0,56,9963
105000.0,0,2,2482,9774.0,6,5780
29662.697437300005,0,2,2248,237.0,15,9964
115400.0,0,2,3452,810296.0,4,5782
32626.353357408843,0,2,2652,810296.0,4,5782
92500.0,0,2,3723,810296.0,4,5782
64500.0,0,2,299,810296.0,4,5782
99500.0,0,2,198,810296.0,4,5782
61229.508196721305,0,2,1831,125820.0,4,6752
142500.0,0,2,3723,810296.0,4,5782
136000.0,0,2,3183,810296.0,4,5782
121000.0,0,2,142,810296.0,4,5782
55000.0,0,2,2635,8858.0,44,9747
25674.0,0,2,1920,127620.0,22,3425
55200.0,0,1,3723,810296.0,4,5782
86000.0,0,2,282,1320.0240153324235,102,4633
600000.0,0,2,231,810296.0,4,5782
103400.0,0,2,2925,810296.0,4,5782
70000.0,0,0,2482,9774.0,6,5780
119043.42340112821,0,3,69,428.0,11,9965
30.0,0,4,3639,75.0,32,7144
20782.643918547055,0,0,384,1493.0,43,9792
110000.0,0,2,2925,16.0,7,9966
17.99245283018868,0,2,2743,32.0,157,9967
18.0,0,2,708,204445.0,69,5749
145000.0,0,2,2038,204445.0,69,5749
64699.80926497903,0,0,3651,13804.0,7,528
263365.2782117674,0,4,278,2152.0,6,9841
30022.333333333332,1,2,4203,98514.0,10,3703
55000.0,0,0,3632,4541.0,7,9968
97000.0,1,2,198,1097.0,51,9761
30022.333333333332,1,2,4203,976.0,10,4425
27.33333333333333,0,2,3310,808.0,111,3769
24846.669149355188,0,2,4600,13408.0,49,9969
30022.333333333332,1,2,4204,12642.0,106,5869
44.0,0,2,742,12642.0,106,5869
151726.58358189845,0,0,142,1633.0,160,5789
151726.58358189845,0,0,142,1633.0,160,5789
18.0,0,0,2624,6065.0,42,9894
81852.37343662213,0,6,2196,24582.0,0,5897
169548.12767113597,0,6,305,24582.0,0,5897
53155.20717823181,0,6,1436,24582.0,0,5897
111383.5125220795,0,6,2044,24582.0,0,5897
169548.12767113597,0,6,305,24582.0,0,5897
156340.0,0,4,3939,13867.0,40,9846
36418.66726862036,0,0,3049,222.0,25,5898
105.0,1,2,4203,265.0,99,9970
27.333333333333332,0,2,3270,6213.0,15,2861
75220.0,0,4,3678,4470.0,55,9971
982.3845780514093,0,2,414,315.0,7,9972
24.0,0,0,758,13631.0,27,5935
81611.93648543446,0,3,4023,137.0,10,9952
44.0,0,0,742,8268.0,170,5881
60.0,0,2,1973,609.0,7,4362
30022.333333333332,1,2,4203,4.0,10,9973
78700.0,0,2,1473,702.0,107,8848
57835.967820332466,0,0,3625,46764.0,22,5882
16.0,0,6,2695,4917.0,15,9902
10161.311295059293,0,2,3111,950.0,7,9804
40000.0,0,2,3364,950.0,7,9804
32133.26597956763,0,3,3859,950.0,7,9804
32133.26597956763,0,2,3859,950.0,7,9804
20405.522186496622,1,2,388,23973.0,10,1324
1138.5421882969438,0,2,423,918.0,7,5716
1461.9097568343543,1,2,421,160.0,32,6844
67159.98101115595,0,0,4415,1598.0,51,5941
70000.0,0,2,534,213.0,50,9974
55000.0,0,2,3398,33883.0,82,6897
55000.0,0,2,364,33883.0,82,6897
22.3,0,2,3640,2174.0,34,213
55000.0,0,4,739,33883.0,82,6897
90000.0,0,4,2913,258.0,86,9954
30988.523680329956,1,3,3643,2104.0,86,589
44.0,0,2,742,19584.0,122,5754
145000.0,0,0,3647,1535.0,57,9975
45.0,0,5,972,3456.0,10,9976
93142.4,0,2,710,8055.0,11,3359
15.99,0,0,710,8055.0,11,3359
32.55,0,2,710,8055.0,11,3359
77301.02781265375,0,1,3583,115.0,7,9856
59987.192549341904,0,2,4153,373.0,10,3997
120000.0,0,2,4330,1018.0,10,9977
26460.127313107172,0,2,2930,380.0,11,9978
26460.127313107172,0,0,2930,380.0,11,9978
42673.333333333336,0,3,2635,30174.0,10,1324
140000.0,1,3,3643,200.0,13,9979
48842.50061656215,0,3,530,79.0,10,2082
44.0,0,4,742,10305.0,11,9960
81972.97082556732,0,2,1053,1083.0,11,5744
12974.35505048861,0,0,750,11497.0,114,5928
108218.0,0,2,24,1015.0,68,9980
15352.753993610226,0,2,702,19034.0,10,9981
25674.0,0,0,1951,3936.0,42,9959
75981.52158350236,0,0,1374,3936.0,42,9959
62551.92173763998,0,0,4095,3936.0,42,9959
50920.9581638035,0,2,2149,836.0,68,9982
30022.333333333332,1,2,4203,8.0,15,9983
1510.0,0,4,421,45.0,50,9984
113715.9145156602,0,0,3505,793.0,11,9985
113715.9145156602,0,0,3505,793.0,11,9985
100000.0,0,2,3017,13321.0,93,6929
100000.0,0,2,3017,13321.0,93,6929
48920.0,0,2,4508,463.0,10,6654
19815.556788848477,0,2,2380,6.0,35,9986
27.91,0,0,3183,13062.0,11,5737
68655.78367493376,0,0,1065,8827.0,68,5902
62800.0,0,4,2925,100150.0,23,5903
34.0,0,3,1101,10095.0,78,5009
30045.0,1,2,4203,100150.0,23,5903
49000.0,0,2,2238,823.0,118,9987
76326.47294704414,0,2,93,15735.0,40,9988
44.0,0,0,742,55.0,10,9989
18.0,0,4,708,23449.0,15,5792
18.0,0,4,708,23449.0,15,5792
23.000000000000004,0,3,976,23449.0,15,5792
17667.020603405428,0,0,2285,9167.0,17,5905
12399.248323539594,0,0,534,1801.0,4,6932
93400.0,0,0,3528,5404.0,52,1652
42660.920599270954,0,0,4254,5404.0,52,1652
76621.74583173956,0,2,2984,10099.0,1,5771
67200.0,1,4,841,868.0,11,9990
55000.0,0,3,3483,1410.0,28,9717
54142.135623730945,1,2,169,43343.0,0,9991
59034.771907758666,0,2,3487,444.0,10,2345
35.5,0,2,3927,1849.0,50,49
22.16,0,0,1049,6166.0,74,5885
160000.0,0,2,2925,5599.0,15,5931
27.333333333333332,0,2,3270,1182.0,37,9992
56.08,0,2,3111,3828.0,11,9724
54600.0,0,4,3643,14.0,136,9993
45.0,0,2,3108,203.0,32,633
140074.42085766784,0,3,41,4.0,13,9994
74000.0,0,2,1966,3288.0,31,2882
31.108433734939762,0,3,3954,1562.0,7,6221
110000.0,0,2,326,7943.0,10,1366
19489.389627692046,0,2,2265,1775.0,53,9995
78400.0,0,2,3683,6812.0,0,2396
13.5,0,2,2248,0.0,158,9996
42.5,1,2,2927,12642.0,106,5869
80000.0,0,2,3390,31.0,10,9997
71789.79107160731,0,2,1986,303.0,4,4767
45.0,0,2,972,6709.0,11,9729
85000.0,1,4,1920,21.0,19,9699
45.0,1,2,4203,1806.3333333333333,6,20
18.24,0,0,1586,2359.0,11,5875
19.15,0,0,1920,2359.0,11,5875
169548.12767113597,0,6,305,24582.0,0,5897
17921.529158771016,0,0,2354,2411.0,15,5880
26.0,0,3,2925,39.0,120,9998
25.0,0,4,742,375.0,23,6619
62564.92524953001,0,2,4095,3.0,22,9999
135096.83635676818,0,2,4366,363.0,26,2246
57355.70103348179,0,2,1980,363.0,26,2246
29329.0,0,0,848,13631.0,27,5935
44.0,0,2,742,8268.0,170,5881
44.0,0,3,742,8268.0,170,5881
119719.00374053461,0,0,4386,46764.0,22,5882
30022.333333333332,1,2,4203,12.0,27,10000
85900.0,0,2,2689,4507.0,141,8844
28019.204932557717,0,2,2068,14683.0,11,5797
30022.333333333332,1,2,4203,7.0,7,10001
120.0,0,3,3640,950.0,7,9804
146917.93104113959,0,0,203,950.0,7,9804
40060.0,0,0,3640,950.0,7,9804
151127.87754978007,0,3,621,950.0,7,9804
16641.810834372794,0,0,569,2831.0,1,9805
20405.522186496622,1,2,388,23973.0,10,1324
79825.4880646587,0,2,1109,50.0,10,9794
55000.0,0,1,3270,33883.0,82,6897
40114.43861347199,0,2,929,2050.0,69,6917
55000.0,0,3,1089,33883.0,82,6897
54142.135623730945,1,2,169,407.0,10,1517
55000.0,0,2,3687,33883.0,82,6897
50.0,0,2,3250,835.0,10,527
103142.15635687287,0,0,3553,2152.0,114,9841
70100.0,0,0,2659,4383.0,37,9807
55000.0,0,3,3604,33883.0,82,6897
55000.0,0,3,189,33883.0,82,6897
4741.623616236162,0,0,710,14140.0,11,7991
32.55,0,2,710,8055.0,11,3359
128068.96551724138,0,2,4335,47307.0,6,5743
60648.01756905368,0,2,3459,588.0,11,10002
26460.127313107172,0,2,2930,380.0,11,9978
16.0,0,2,2695,1406.0,68,6871
127600.0,1,2,4369,34627.0,68,6872
80000.0,0,2,3100,34627.0,68,6872
127600.0,1,2,4203,34627.0,68,6872
23.43,1,4,4203,455.0,11,10003
65.0,0,2,3055,19.0,7,6586
58.0,0,2,4484,209.0,10,4777
55000.0,0,2,4533,2776.0,48,6477
30022.333333333332,1,2,4203,649.0,15,2970
79825.4880646587,0,2,1109,50.0,10,9794
110000.0,0,2,2925,987.0,69,9801
100000.0,0,2,3038,149.0,42,10004
110000.0,0,2,2925,25.0,10,4555
20.0,0,0,53,349.0,28,9652
44.0,0,4,742,10305.0,11,9960
44.0,0,4,742,10305.0,11,9960
42673.333333333336,0,2,2635,19034.0,10,9981
25483.584905660377,0,0,1533,3936.0,42,9959
4502.481824605382,0,0,3839,3936.0,42,9959
130097.09252684945,0,0,24,3936.0,42,9959
44.0,0,2,3643,97.0,7,10005
23.98,0,0,360,1015.0,68,9980
40298.22191310555,0,2,2272,26.0,11,10006
23.0,0,2,3625,126.0,11,10007
135674.8216127618,0,3,26,3.0,7,8496
88589.48933051892,0,0,1152,143.0,11,10008
28136.249999999996,0,0,1488,271.0,11,5790
100000.0,0,4,742,13321.0,93,6929
75996.0,0,2,3297,10657.0,19,5900
175000.0,0,2,4183,44.0,7,10009
68664.25216018947,0,2,1065,8827.0,68,5902
20.0,0,3,1101,10095.0,78,5009
20.0,0,3,1101,10095.0,78,5009
85000.0,0,2,590,1723.0,42,10010
45000.0,0,2,169,23449.0,15,5792
45000.0,0,2,169,23449.0,15,5792
25.0,0,2,341,23449.0,15,5792
45000.0,0,2,169,23449.0,15,5792
123328.6381474719,0,0,65,9167.0,17,5905
113904.73913669598,0,0,76,9167.0,17,5905
106000.0,0,2,189,5404.0,52,1652
106000.0,0,2,358,5404.0,52,1652
106000.0,0,2,3112,5404.0,52,1652
85000.0,0,2,198,29704.0,70,5747
125010.80146556931,0,3,61,11.0,18,10011
11.94,0,0,2210,2359.0,11,5875
3257.01794355921,0,0,2699,7890.0,15,5871
30022.333333333332,1,2,4203,24582.0,0,5897
44.0,0,2,742,1639.0,15,5879
24624.623563493686,0,2,4225,113.0,10,4633
30022.333333333332,1,2,4203,31.0,10,9997
18.69,0,0,3723,19307.0,48,5766
120000.0,0,2,4330,222.0,25,5898
156340.0,0,4,868,13867.0,40,9846
105000.0,1,2,4203,29372.0,3,358
30.0,0,0,717,950.0,70,9804
74868.49916550184,0,2,4016,363.0,26,2246
25937.211854184556,0,0,2899,363.0,26,2246
77168.11445116982,0,0,1569,363.0,26,2246
78390.50832564171,0,2,4017,363.0,26,2246
49245.05183788878,0,2,4511,363.0,26,2246
23.8,0,2,702,13631.0,27,5935
18.0,0,2,857,363.0,26,2246
50000.0,0,0,1699,13631.0,27,5935
19.16474388555607,0,2,2749,363.0,26,2246
29.14264067506127,0,0,904,363.0,26,2246
15903.532747654659,0,2,2228,363.0,26,2246
134682.88680384928,0,2,40,363.0,26,2246
21.0,0,4,1703,5281.0,64,5767
40744.92149765844,0,2,794,363.0,26,2246
19.0,0,0,3519,13631.0,27,5935
32212.51194159987,0,2,1839,363.0,26,2246
133657.20846972984,0,0,3487,363.0,26,2246
25536.06676496044,0,0,3556,363.0,26,2246
600000.0,0,2,231,363.0,26,2246
27.333333333333332,0,3,3297,8268.0,170,5881
119719.00374053461,0,0,4386,46764.0,22,5882
8486.982832446965,0,2,881,2698.0,22,10012
151127.87754978007,0,3,621,950.0,7,9804
22338.72469991406,0,2,2403,4917.0,15,9902
131323.45088583638,0,0,55,950.0,7,9804
60766.666666666664,0,0,1842,950.0,7,9804
80000.0,0,0,3640,950.0,7,9804
55.0,0,2,1049,481.0,7,654
65000.0,1,3,3638,1.0,85,10013
57071.121566387745,0,2,3310,42.0,10,10014
39.62,0,3,2392,2162.0,56,10015
35495.4177453361,0,0,2429,8311.0,29,10016
60000.0,0,2,1432,15467.0,44,10017
55000.0,0,2,3078,33883.0,82,6897
11644.0,0,2,2393,2829.0,11,4729
55000.0,0,3,3617,33883.0,82,6897
17.0,0,2,3966,1410.0,28,9717
55000.0,0,4,848,33883.0,82,6897
55000.0,0,2,3092,33883.0,82,6897
70464.70750912951,0,2,4174,959.0,11,10018
109500.0,0,3,423,278.0,1,10019
55000.0,0,1,3279,33883.0,82,6897
23.0,0,4,2186,40.0,10,1065
50000.0,0,2,4168,16.0,13,10020
82429.36950808407,0,4,1049,426.0,10,6181
14.0,0,2,2075,470.0,11,5791
48129.56295885726,0,2,2105,4997.0,6,6467
33766.96599690881,0,2,3401,47307.0,6,5743
70000.0,0,2,4611,11.0,25,10021
30022.333333333332,1,2,4203,1406.0,68,6871
30022.333333333332,1,2,4203,1406.0,68,6871
37.85,0,0,2563,8141.0,40,6873
60000.0,0,2,2718,15467.0,44,10017
37.73,0,2,3641,145.0,11,10022
120000.0,1,2,4203,66.0,10,10023
60.0,0,4,3310,774.0,10,1436
58471.87643740585,0,2,3305,47307.0,6,5743
31.25,0,2,970,18386.0,43,5888
50000.0,0,2,2925,1404.0,18,9955
44.0,0,4,742,10305.0,11,9960
24284.589698708663,0,0,1286,11497.0,114,5928
25674.0,0,4,1920,5125.0,40,9478
108218.0,0,2,4095,1015.0,68,9980
45.0,0,2,972,19034.0,10,9981
53779.0,1,2,2640,1015.0,68,9980
53779.0,1,2,3245,1015.0,68,9980
55410.494329957844,0,0,4085,3936.0,42,9959
78266.02288549917,0,3,496,267.0,99,10024
26984.65444917787,0,3,1178,267.0,99,10024
49220.843373493975,0,3,1973,2841.0,15,10025
54600.0,0,0,3643,3.0,13,10026
14.0,0,2,2075,470.0,11,5791
36165.364047301555,0,0,209,18795.0,49,5783
62782.664795164455,0,3,3631,2376.0,29,10027
100000.0,0,2,448,13321.0,93,6929
10886.0,0,2,3644,1269.0,74,5915
42577.870394963014,0,2,3454,13062.0,11,5737
54250.53310381937,0,0,3055,1303.0,75,8887
33495.65485488777,0,0,2239,8827.0,68,5902
44.0,0,0,742,823.0,118,9987
42673.33333333333,0,0,2659,15735.0,40,9988
15686.0192610401,0,3,3799,12.0,50,10028
39761.47920816774,0,1,3335,23449.0,15,5792
12399.248323539594,0,0,534,1801.0,4,6932
58461.53846153847,0,2,164,23449.0,15,5792
100383.76094032722,0,0,1123,9167.0,17,5905
18589.08266728956,0,0,2429,9167.0,17,5905
51785.08901781374,0,0,1439,9167.0,17,5905
50000.0,0,0,3399,7191.0,10,5906
92009.88825558456,0,0,3481,9167.0,17,5905
57500.000000000015,0,0,159,9167.0,17,5905
120.0,0,0,3640,1268.3333333333333,30,653
60000.0,1,2,4203,22.0,13,10029
15.0,0,0,3360,2359.0,11,5875
15.0,0,0,2602,2359.0,11,5875
62192.608695652176,0,2,3464,349.0,104,8279
600000.0,0,0,231,872.0,29,9947
1353.824907156857,0,0,2697,772.0,68,9853
56639.6732921624,1,2,2924,12.0,46,8886
85094.24697644894,0,2,1044,2286.0,7,3096
26.0,0,3,2830,177.0,37,10030
32523.5,0,4,2393,136.0,24,581
45.0,0,2,972,54.0,10,4806
119038.0587123003,0,3,69,471.0,10,1385
62176.738533951655,0,2,4405,8268.0,170,5881
101432.72287812756,0,2,1123,363.0,26,2246
26975.88958682038,0,2,4212,363.0,26,2246
600000.0,0,0,231,363.0,26,2246
51268.20597825103,0,0,2198,363.0,26,2246
25866.127364542725,0,2,2403,363.0,26,2246
45000.0,0,2,169,363.0,26,2246
26330.748141438315,0,2,4605,363.0,26,2246
133043.51093955457,0,2,3487,363.0,26,2246
29329.0,0,2,848,363.0,26,2246
26975.88958682038,0,2,4212,363.0,26,2246
963.4180145985243,0,0,487,363.0,26,2246
35.5,0,2,3927,363.0,26,2246
2034.0,0,0,1888,363.0,26,2246
35.5,0,2,3927,363.0,26,2246
35.5,0,2,3927,363.0,26,2246
25674.0,0,4,1920,85.0,10,6777
18459.01521426975,0,2,2276,363.0,26,2246
40.305815928921305,0,2,3789,363.0,26,2246
25006.11039642555,0,2,4168,363.0,26,2246
100000.0,0,2,2301,37.0,23,10031
982.8578891723624,0,2,458,363.0,26,2246
6004.285343201046,0,4,3689,161.0,42,10032
15.0,0,4,4608,5281.0,64,5767
10764.989068757297,0,2,3115,363.0,26,2246
65.0,0,2,3645,2130.0,48,4328
110000.0,0,0,2925,2487.0,48,10033
3469.3717120756523,0,0,2737,950.0,7,9804
25674.000000000004,1,2,1920,160.0,32,6844
19.0,0,0,3645,196.0,10,10034
70000.0,0,4,50,851.0,10,3853
70000.0,0,0,3572,1.0,7,10035
39277.767301420805,0,0,4108,2776.0,14,6477
49220.843373493975,0,4,1973,2071.0,10,4037
55000.0,0,4,2060,33883.0,82,6897
55000.0,0,4,2027,33883.0,82,6897
55000.0,0,2,2354,33883.0,82,6897
120000.0,0,4,3055,258.0,86,9954
55000.0,0,4,705,33883.0,82,6897
100000.0,0,2,1986,108.0,69,10036
79451.57131173214,0,4,1052,7314.0,41,10037
80000.0,0,0,3390,9934.0,29,9956
15.0,0,3,3422,181.0,10,4424
16059.892825009072,0,2,3799,47307.0,6,5743
57426.18681318682,0,3,2614,530.0,50,10038
70000.0,0,2,2699,10055.0,50,3942
65000.0,0,0,2466,484.0,126,9858
140000.0,0,3,2925,20.0,43,10039
88737.41580746681,0,2,1152,143.0,11,10008
88589.48933051892,0,0,1152,143.0,11,10008
9956.570802009837,0,2,4258,408.0,11,5774
69329.8495673102,0,3,1339,47307.0,6,5743
24714.914736448605,0,2,2392,6.0,27,10040
81611.93648543446,0,3,4023,249.0,10,4399
28711.56060103013,0,0,745,4250.0,65,5755
31.973747687989487,1,3,3927,2953.0,10,4464
60000.0,0,2,3246,15467.0,44,10017
77601.22913508253,0,3,4341,774.0,7,1436
67038.55190281439,0,0,1091,1083.0,11,5744
5772.663012678007,0,0,2711,3936.0,42,9959
19001.916543151074,0,0,3080,3936.0,42,9959
25674.0,0,2,1920,23355.0,50,5736
220000.0,0,3,4448,4569.0,6,5708
144300.0,0,0,3645,14610.0,10,5937
19218.966228710076,0,2,2248,4569.0,6,5708
29395.24786233032,0,2,733,18795.0,49,5783
110000.0,0,2,2925,14809.0,11,6870
110000.0,0,2,2925,14809.0,11,6870
131359.5,0,0,2925,14809.0,11,6870
72448.60868895077,0,4,2983,100150.0,23,5903
31.0,0,3,1101,10095.0,78,5009
31.07377049180328,0,0,3967,823.0,118,9987
351896.85244161607,0,3,243,15735.0,40,9988
46.0,0,3,1101,10095.0,78,5009
44.0,0,2,742,15.0,3,10041
24.0,0,3,1101,10095.0,78,5009
16898.484872439734,0,0,1282,9167.0,17,5905
12399.248323539594,0,2,534,1801.0,4,6932
50000.0,0,0,3399,7191.0,10,5906
47374.60045058616,0,0,2149,9167.0,17,5905
30022.333333333332,1,3,4203,346.0,3,10042
157673.6803690801,0,1,299,37.0,129,10043
65000.0,0,2,2393,484.0,126,9858
85000.0,0,2,198,29704.0,70,5747
25.0,0,2,3678,58.0,44,10044
19907.8630397656,1,2,2248,32963.0,59,6931
19.643031068360603,0,0,1357,8055.0,11,3359
38274.71839866673,1,2,2865,14140.0,11,7991
146584.0658465016,0,1,299,6.0,86,10045
21.52,0,0,710,8055.0,11,3359
20.0,0,1,4020,164.0,42,10046
54239.871733248576,0,4,1555,99.0,1,5098
83160.0,0,2,2830,5142.0,4,8958
18924.383420657465,0,2,2783,1280.0,10,4686
27.333333333333332,0,4,3270,189.0,107,6385
127600.0,1,2,4203,34627.0,68,6872
15.25,0,4,3480,189.0,1,6385
85000.0,0,3,2605,484.0,126,9858
48834.060053334484,1,3,530,79.0,10,2082
19218.966228710076,0,2,2248,47307.0,6,5743
65000.0,0,1,1589,47307.0,6,5743
65000.0,0,0,2376,107.0,56,2651
18524.218050442847,0,2,2265,3159.0,116,1296
107985.33333333333,1,1,4203,2225.6666666666665,3,5
48702.75627558463,0,0,3049,23355.0,50,5736
27.0,0,2,4294,3159.0,55,1296
44.0,0,4,742,10305.0,11,9960
44.0,0,4,742,10305.0,11,9960
44.0,0,4,742,10305.0,11,9960
52.54839252651069,0,0,3878,11497.0,114,5928
108218.0,0,2,360,1015.0,68,9980
80000.0,1,2,4203,72.0,11,10047
53779.0,1,2,4095,1015.0,68,9980
30022.333333333332,1,2,4203,1897.0,10,1430
50000.0,0,2,4126,346.0,11,6632
17.45,0,0,1940,242.0,11,10048
100000.0,0,2,4156,13321.0,93,6929
37509.0,0,2,1482,21.0,10,10049
29395.24786233032,0,2,733,18795.0,49,5783
28858.84554953526,0,2,2382,18795.0,49,5783
156526.0588021368,1,2,202,6041.0,114,5943
156297.73512995275,0,0,202,6041.0,114,5943
63.06,0,2,3183,13062.0,11,5737
37.68,0,0,3183,13062.0,11,5737
131359.5,0,0,2925,14809.0,11,6870
68405.94059405942,0,0,4411,14809.0,11,6870
110000.0,0,2,2925,14809.0,11,6870
42.666666666666664,0,4,1101,10095.0,78,5009
49.0,0,2,2376,10095.0,78,5009
32124.274107126632,0,2,4515,23449.0,15,5792
100991.09200795557,0,3,3487,23449.0,15,5792
18.0,0,4,708,23449.0,15,5792
45000.0,0,2,401,23449.0,15,5792
12399.248323539594,0,0,534,1801.0,4,6932
138041.73265244204,0,0,313,9167.0,17,5905
50001.40511802663,0,2,3399,7191.0,10,5906
50000.0,0,0,3399,7191.0,10,5906
18.0,0,4,708,23449.0,15,5792
45000.0,0,0,169,9167.0,17,5905
77679.70664499412,0,0,1168,9167.0,17,5905
194369.99495276582,0,0,298,9167.0,17,5905
85000.0,0,2,198,29704.0,70,5747
18.0,0,3,2624,29.0,3,10050
16.0,0,2,2695,1406.0,68,6871
39700.0,1,3,1058,1406.0,68,6871
120640.0,1,2,421,13804.0,51,528
55933.4172202289,0,0,3077,184.0,59,10051
7341.721487916749,0,0,2829,23355.0,50,5736
44.0,0,4,742,10305.0,11,9960
44.0,0,4,742,10305.0,11,9960
15007.5,1,2,573,14610.0,10,5937
53779.0,1,2,24,1015.0,68,9980
29379.666295226085,0,0,2400,3936.0,42,9959
80000.0,0,0,1399,267.0,99,10024
18.0,0,1,199,22.0,6,10052
44057.0,0,0,1542,2912.0,74,8870
9699.551042810099,0,2,357,1158.0,35,5757
47.23,0,2,92,339.0,11,10053
22.57,0,0,749,180.0,11,10054
24626.990137882414,1,2,2400,43.0,13,10055
77978.5189380781,0,0,93,7634.0,75,10056
33685.31395704471,0,2,2098,6041.0,114,5943
110000.0,0,2,2925,14809.0,11,6870
30022.333333333332,1,0,4203,1163.0,23,5926
35.5,0,0,3183,13062.0,11,5737
17.49,0,2,1491,4347.0,11,5925
68781.52159262724,1,6,1594,8827.0,68,5902
47.0,0,2,1986,10095.0,78,5009
29571.11940298507,0,0,192,823.0,118,9987
45000.0,0,2,169,23449.0,15,5792
32124.274107126632,0,2,4515,23449.0,15,5792
60846.153846153844,0,0,1694,9167.0,17,5905
50053.545756087806,0,0,2181,9167.0,17,5905
11870.898028800177,0,0,527,9167.0,17,5905
5606.4310952189635,0,0,2317,9167.0,17,5905
25.05,0,0,3754,839.0,74,10057
40000.0,0,2,2181,12.0,7,10058
45000.0,0,0,401,1163.0,43,5950
25818.258064516132,0,0,1511,16070.0,6,5732
55765.75,0,2,2677,7897.0,6,2713
30022.333333333332,1,2,4203,52.0,7,10059
50000.0,0,2,1666,33.0,7,10060
50.0,1,4,3452,569.0,159,2324
22106.885965613543,0,2,2864,18386.0,43,5888
60798.993901058144,0,0,3681,72.0,10,10061
77486.420536169,0,2,2978,47307.0,6,5743
44.0,0,4,742,10305.0,11,9960
28.0,0,0,1976,483.0,11,10062
44.0,0,4,742,10305.0,11,9960
125645.42514036842,0,0,71,11497.0,114,5928
108218.0,0,2,1374,1015.0,68,9980
108218.0,0,2,3245,1015.0,68,9980
11130.153715738908,0,2,360,19034.0,10,9981
25674.0,0,2,1920,19034.0,10,9981
57033.65467741286,0,0,4267,3936.0,42,9959
169448.78769063795,0,0,138,3936.0,42,9959
72386.3171411678,0,0,2983,3936.0,42,9959
37696.0,0,0,4056,2912.0,74,8870
16012.666666666668,0,2,2634,1464.0,15,10063
58.25,0,2,3183,13062.0,11,5737
125000.0,0,2,2924,49.0,10,9812
84.84,0,2,3183,13062.0,11,5737
58276.61,0,2,2403,4347.0,11,5925
89359.9705259665,0,0,3546,100150.0,23,5903
89359.9705259665,0,0,3546,100150.0,23,5903
64999.99999999999,0,2,1897,823.0,118,9987
20.0,0,3,1101,10095.0,78,5009
44.0,0,3,742,6.0,46,10064
46212.911788577236,0,4,783,23449.0,15,5792
60846.153846153844,0,1,1694,23449.0,15,5792
15.0,0,3,3422,23449.0,15,5792
56338.91213389122,0,0,1754,9167.0,17,5905
106000.0,0,2,3528,5404.0,52,1652
95000.0,0,1,3647,117.0,22,10065
27451.220317456453,0,2,4058,19034.0,10,9981
32880.51836450087,0,2,2860,19034.0,10,9981
104773.0,0,0,3645,14610.0,10,5937
57077.47318235996,0,0,1707,3936.0,42,9959
87646.701359806,0,2,1025,23355.0,50,5736
49518.4781575579,0,2,3749,173.0,22,10066
38.0,0,4,1202,13804.0,7,528
29395.24786233032,0,2,733,18795.0,49,5783
52854.12182331692,0,0,2108,1166.0,40,5901
30022.333333333332,1,2,4203,261.0,51,8272
52970.81026300514,0,4,941,18795.0,49,5783
32394.730832218855,0,2,4058,100150.0,23,5903
72454.09071258592,0,0,2983,100150.0,23,5903
67399.61806067849,0,2,2924,3159.0,10,1296
67092.3440137159,0,0,1061,823.0,118,9987
67092.3440137159,0,0,1061,823.0,118,9987
